Name,Probability
CHEMBL1200909,0.68
CHEMBL1909285,0.68
CHEMBL1732,0.6733333333333333
CHEMBL1395,0.6733333333333333
CHEMBL779,0.6733333333333333
CHEMBL2106825,0.6733333333333333
CHEMBL690,0.6733333333333333
CHEMBL3707320,0.6733333333333333
CHEMBL3301680,0.6733333333333333
CHEMBL3184512,0.6733333333333333
CHEMBL507870,0.6733333333333333
CHEMBL396778,0.6688888888888889
CHEMBL48582,0.6688888888888889
CHEMBL276520,0.6666666666666666
CHEMBL1200885,0.6666666666666666
CHEMBL509924,0.6666666666666666
CHEMBL1201173,0.6666666666666666
CHEMBL262777,0.6666666666666666
CHEMBL1183717,0.6666666666666666
CHEMBL625,0.6666666666666666
CHEMBL2364638,0.6666666666666666
CHEMBL1200617,0.6666666666666666
CHEMBL503,0.6666666666666666
CHEMBL1110,0.6666666666666666
CHEMBL2308885,0.6666666666666666
CHEMBL1641,0.6666666666666666
CHEMBL3181957,0.6666666666666666
CHEMBL1200628,0.6666666666666666
CHEMBL1201740,0.66
CHEMBL1766,0.66
CHEMBL1152,0.66
CHEMBL1201302,0.66
CHEMBL1201207,0.66
CHEMBL1683,0.66
CHEMBL255863,0.66
CHEMBL2021430,0.66
CHEMBL1200953,0.66
CHEMBL282042,0.66
CHEMBL1282,0.66
CHEMBL1549,0.66
CHEMBL1200762,0.66
CHEMBL1200562,0.66
CHEMBL1983268,0.66
CHEMBL251634,0.66
CHEMBL1171837,0.66
CHEMBL1738797,0.66
CHEMBL3590187,0.66
CHEMBL1265,0.656969696969697
CHEMBL46469,0.655239926776238
CHEMBL2364617,0.6542222222222223
CHEMBL2107389,0.6533333333333333
CHEMBL1568698,0.6533333333333333
CHEMBL1200600,0.6533333333333333
CHEMBL717,0.6533333333333333
CHEMBL1201081,0.6533333333333333
CHEMBL2359093,0.6533333333333333
CHEMBL1868702,0.6533333333333333
CHEMBL457547,0.6533333333333333
CHEMBL1237070,0.6533333333333333
CHEMBL1064,0.6533333333333333
CHEMBL110691,0.6533333333333333
CHEMBL1200848,0.6533333333333333
CHEMBL1201265,0.6533333333333333
CHEMBL632,0.6533333333333333
CHEMBL2105708,0.6533333333333333
CHEMBL2105618,0.6533333333333333
CHEMBL384467,0.6533333333333333
CHEMBL585,0.6533333333333333
CHEMBL2062259,0.6533333333333333
CHEMBL1396,0.6533333333333333
CHEMBL354541,0.6533333333333333
CHEMBL1200517,0.6533333333333333
CHEMBL53418,0.6527593066211992
CHEMBL3991065,0.6466666666666666
CHEMBL4297534,0.6466666666666666
CHEMBL2107797,0.6466666666666666
CHEMBL2043437,0.6466666666666666
CHEMBL1200853,0.6466666666666666
CHEMBL514446,0.6466666666666666
CHEMBL593,0.6466666666666666
CHEMBL1531,0.6466666666666666
CHEMBL1389,0.6466666666666666
CHEMBL929,0.6466666666666666
CHEMBL115,0.6466666666666666
CHEMBL1451,0.6466666666666666
CHEMBL1162,0.6466666666666666
CHEMBL989,0.6466666666666666
CHEMBL1425,0.6466666666666666
CHEMBL1650,0.6466666666666666
CHEMBL1200989,0.6466666666666666
CHEMBL1208422,0.6466666666666666
CHEMBL41286,0.6415850815850817
CHEMBL1200635,0.64
CHEMBL2040682,0.64
CHEMBL1571,0.64
CHEMBL905,0.64
CHEMBL90593,0.64
CHEMBL1504,0.64
CHEMBL386630,0.64
CHEMBL932,0.64
CHEMBL1200592,0.64
CHEMBL1200386,0.64
CHEMBL1512,0.64
CHEMBL1201263,0.64
CHEMBL1201032,0.64
CHEMBL139835,0.64
CHEMBL3545062,0.64
CHEMBL2216870,0.64
CHEMBL1200368,0.64
CHEMBL2448612,0.64
CHEMBL1144,0.64
CHEMBL1200542,0.64
CHEMBL760,0.6333333333333333
CHEMBL1735,0.6333333333333333
CHEMBL1201139,0.6333333333333333
CHEMBL1200968,0.6333333333333333
CHEMBL1200538,0.6333333333333333
CHEMBL2103774,0.6333333333333333
CHEMBL4594271,0.6333333333333333
CHEMBL1200908,0.6333333333333333
CHEMBL1387,0.6333333333333333
CHEMBL1201064,0.6333333333333333
CHEMBL1200632,0.6333333333333333
CHEMBL1200342,0.6333333333333333
CHEMBL1201289,0.6333333333333333
CHEMBL1201349,0.6333333333333333
CHEMBL1200759,0.6333333333333333
CHEMBL103,0.6333333333333333
CHEMBL1293,0.6333333333333333
CHEMBL1200541,0.6333333333333333
CHEMBL3989908,0.6333333333333333
CHEMBL1200374,0.6333333333333333
CHEMBL4594272,0.6333333333333333
CHEMBL389621,0.6333333333333333
CHEMBL1530428,0.6333333333333333
CHEMBL3989931,0.6333333333333333
CHEMBL1200933,0.6333333333333333
CHEMBL1652,0.6333333333333333
CHEMBL1371200,0.6266666666666667
CHEMBL1393,0.6266666666666667
CHEMBL1447,0.6266666666666667
CHEMBL477772,0.6266666666666667
CHEMBL132530,0.6266666666666667
CHEMBL941,0.6266666666666667
CHEMBL2111100,0.6266666666666667
CHEMBL277535,0.6266666666666667
CHEMBL1242,0.6266666666666667
CHEMBL608533,0.6266666666666667
CHEMBL1542,0.6266666666666667
CHEMBL1201022,0.6266666666666667
CHEMBL1159650,0.6266666666666667
CHEMBL2106195,0.6266666666666667
CHEMBL778,0.6266666666666667
CHEMBL1328,0.6266666666666667
CHEMBL1200774,0.6266666666666667
CHEMBL442,0.6266666666666667
CHEMBL3989555,0.6266666666666667
CHEMBL2107354,0.6266666666666667
CHEMBL1697782,0.6266666666666667
CHEMBL3989461,0.6266666666666667
CHEMBL3989551,0.6266666666666667
CHEMBL1201733,0.6266666666666667
CHEMBL4298150,0.6266666666666667
CHEMBL1623,0.6266666666666667
CHEMBL2219425,0.6266666666666667
CHEMBL4297211,0.62
CHEMBL1200623,0.62
CHEMBL3989663,0.62
CHEMBL571546,0.62
CHEMBL90,0.62
CHEMBL1370,0.62
CHEMBL1201271,0.62
CHEMBL1200495,0.62
CHEMBL1200722,0.62
CHEMBL2360580,0.62
CHEMBL1200534,0.62
CHEMBL258918,0.62
CHEMBL1201010,0.62
CHEMBL43064,0.62
CHEMBL977,0.62
CHEMBL1533310,0.62
CHEMBL1201206,0.62
CHEMBL3989520,0.62
CHEMBL63857,0.6147603121516165
CHEMBL12713,0.6133333333333333
CHEMBL1483,0.6133333333333333
CHEMBL1795071,0.6133333333333333
CHEMBL4173394,0.6133333333333333
CHEMBL606,0.6133333333333333
CHEMBL2107430,0.6133333333333333
CHEMBL4297067,0.6133333333333333
CHEMBL1200865,0.6133333333333333
CHEMBL3039514,0.6133333333333333
CHEMBL584,0.6133333333333333
CHEMBL729,0.6133333333333333
CHEMBL2105774,0.6133333333333333
CHEMBL1200500,0.6133333333333333
CHEMBL1789941,0.6133333333333333
CHEMBL1201012,0.6133333333333333
CHEMBL4066936,0.6133333333333333
CHEMBL282575,0.6091472868217054
CHEMBL495,0.6088888888888888
CHEMBL1201749,0.6066666666666667
CHEMBL3188267,0.6066666666666667
CHEMBL1200751,0.6066666666666667
CHEMBL1445,0.6066666666666667
CHEMBL1165,0.6066666666666667
CHEMBL1200661,0.6066666666666667
CHEMBL1200649,0.6066666666666667
CHEMBL207538,0.6066666666666667
CHEMBL3989937,0.6066666666666667
CHEMBL345524,0.6066666666666667
CHEMBL1200585,0.6066666666666667
CHEMBL1200877,0.6066666666666667
CHEMBL3391662,0.6066666666666667
CHEMBL1200545,0.6066666666666667
CHEMBL4301898,0.6066666666666667
CHEMBL522038,0.6066666666666667
CHEMBL504760,0.6066666666666667
CHEMBL81,0.6036363636363636
CHEMBL1116,0.6036363636363636
CHEMBL15245,0.6
CHEMBL112570,0.6
CHEMBL1473,0.6
CHEMBL30008,0.6
CHEMBL289469,0.6
CHEMBL1200975,0.6
CHEMBL1336,0.6
CHEMBL537669,0.6
CHEMBL1237080,0.6
CHEMBL552659,0.6
CHEMBL4297585,0.6
CHEMBL46516,0.6
CHEMBL1200384,0.6
CHEMBL539697,0.6
CHEMBL3989958,0.6
CHEMBL157138,0.6
CHEMBL1497,0.6
CHEMBL2104489,0.6
CHEMBL1200400,0.6
CHEMBL1091,0.6
CHEMBL1200485,0.6
CHEMBL1201356,0.6
CHEMBL502182,0.595
CHEMBL1200354,0.5933333333333334
CHEMBL1501,0.5933333333333334
CHEMBL984,0.5933333333333334
CHEMBL1213135,0.5933333333333334
CHEMBL1201101,0.5933333333333334
CHEMBL118,0.5933333333333334
CHEMBL219916,0.5933333333333334
CHEMBL206253,0.5933333333333334
CHEMBL119443,0.5933333333333334
CHEMBL741,0.5933333333333334
CHEMBL1651998,0.5933333333333334
CHEMBL3545313,0.5933333333333334
CHEMBL1200678,0.5933333333333334
CHEMBL2107067,0.5933333333333334
CHEMBL15891,0.5933333333333334
CHEMBL1205,0.5933333333333334
CHEMBL104,0.5933333333333334
CHEMBL1170,0.5933333333333334
CHEMBL1163,0.5933333333333334
CHEMBL3545057,0.5933333333333334
CHEMBL1200335,0.5933333333333334
CHEMBL3894860,0.5933333333333334
CHEMBL1200379,0.5933333333333334
CHEMBL2105614,0.5933333333333334
CHEMBL2448613,0.5933333333333334
CHEMBL254219,0.5933333333333334
CHEMBL647,0.5933333333333334
CHEMBL1200946,0.5933333333333334
CHEMBL4650272,0.5933333333333334
CHEMBL1201134,0.5933333333333334
CHEMBL1509,0.5933333333333334
CHEMBL456,0.5903030303030303
CHEMBL1139,0.5888888888888889
CHEMBL13828,0.5883333333333334
CHEMBL1200878,0.5866666666666667
CHEMBL30,0.5866666666666667
CHEMBL1200641,0.5866666666666667
CHEMBL1201051,0.5866666666666667
CHEMBL1364551,0.5866666666666667
CHEMBL325041,0.5866666666666667
CHEMBL2159122,0.5866666666666667
CHEMBL1200527,0.5866666666666667
CHEMBL2107834,0.5866666666666667
CHEMBL1200732,0.5866666666666667
CHEMBL278819,0.5866666666666667
CHEMBL727,0.5866666666666667
CHEMBL3187723,0.5866666666666667
CHEMBL3039502,0.5866666666666667
CHEMBL18442,0.5866666666666667
CHEMBL562,0.5846153846153846
CHEMBL1200487,0.5836363636363636
CHEMBL1200896,0.5822222222222222
CHEMBL815,0.5822222222222222
CHEMBL1360,0.58
CHEMBL499808,0.58
CHEMBL168815,0.58
CHEMBL3989917,0.58
CHEMBL3304485,0.58
CHEMBL2105684,0.58
CHEMBL1172,0.58
CHEMBL1697843,0.58
CHEMBL406393,0.58
CHEMBL1751,0.58
CHEMBL531,0.58
CHEMBL1112,0.58
CHEMBL1201248,0.58
CHEMBL1237105,0.58
CHEMBL1614701,0.58
CHEMBL218394,0.58
CHEMBL1201048,0.58
CHEMBL3301627,0.58
CHEMBL2218917,0.58
CHEMBL1946170,0.58
CHEMBL261772,0.58
CHEMBL1182833,0.58
CHEMBL1237122,0.58
CHEMBL564085,0.58
CHEMBL1275,0.58
CHEMBL1596,0.58
CHEMBL1908315,0.5755555555555555
CHEMBL3304484,0.5733333333333334
CHEMBL1533,0.5733333333333334
CHEMBL1200622,0.5733333333333334
CHEMBL1616951,0.5733333333333334
CHEMBL1709,0.5733333333333334
CHEMBL1551,0.5733333333333334
CHEMBL1536,0.5733333333333334
CHEMBL126224,0.5733333333333334
CHEMBL2356023,0.5733333333333334
CHEMBL3301678,0.5733333333333334
CHEMBL1237054,0.5733333333333334
CHEMBL1200688,0.5733333333333334
CHEMBL1200991,0.5733333333333334
CHEMBL3305985,0.5733333333333334
CHEMBL221959,0.5733333333333334
CHEMBL1341,0.5733333333333334
CHEMBL809,0.5733333333333334
CHEMBL506569,0.5733333333333334
CHEMBL205596,0.5733333333333334
CHEMBL2338329,0.5733333333333334
CHEMBL1200810,0.5733333333333334
CHEMBL2103743,0.5733333333333334
CHEMBL3188339,0.5733333333333334
CHEMBL600325,0.5733333333333334
CHEMBL1614,0.5733333333333334
CHEMBL240597,0.5733333333333334
CHEMBL354077,0.5733333333333334
CHEMBL92870,0.5733333333333334
CHEMBL3989919,0.5733333333333334
CHEMBL42,0.5733333333333334
CHEMBL566315,0.5733333333333334
CHEMBL2360464,0.5733333333333334
CHEMBL3301611,0.5733333333333334
CHEMBL1474963,0.5703030303030303
CHEMBL232201,0.5703030303030303
CHEMBL962,0.5688888888888889
CHEMBL1208155,0.5683333333333334
CHEMBL1405,0.5677770628427857
CHEMBL1076347,0.5666666666666667
CHEMBL1200491,0.5666666666666667
CHEMBL2105996,0.5666666666666667
CHEMBL4594293,0.5666666666666667
CHEMBL566534,0.5666666666666667
CHEMBL1581,0.5666666666666667
CHEMBL3544986,0.5666666666666667
CHEMBL3544909,0.5666666666666667
CHEMBL1200666,0.5666666666666667
CHEMBL70418,0.5666666666666667
CHEMBL846,0.5666666666666667
CHEMBL476,0.5666666666666667
CHEMBL2105662,0.5666666666666667
CHEMBL3707348,0.5666666666666667
CHEMBL2205807,0.5666666666666667
CHEMBL3833319,0.5666666666666667
CHEMBL1200601,0.5666666666666667
CHEMBL1463345,0.5666666666666667
CHEMBL1201345,0.5666666666666667
CHEMBL1214185,0.5666666666666667
CHEMBL3707377,0.5666666666666667
CHEMBL2220427,0.5666666666666667
CHEMBL1200343,0.5666666666666667
CHEMBL1040,0.5666666666666667
CHEMBL2218877,0.5666666666666667
CHEMBL1278,0.5666666666666667
CHEMBL1200737,0.5666666666666667
CHEMBL1200449,0.5666666666666667
CHEMBL1106,0.5666666666666667
CHEMBL301267,0.5666666666666667
CHEMBL1450,0.5628727770177839
CHEMBL494,0.5622222222222222
CHEMBL1423,0.5616666666666666
CHEMBL3989962,0.5608888888888889
CHEMBL225072,0.5608888888888889
CHEMBL1200426,0.56
CHEMBL111,0.56
CHEMBL1201891,0.56
CHEMBL3112741,0.56
CHEMBL1201342,0.56
CHEMBL1201190,0.56
CHEMBL238804,0.56
CHEMBL2364633,0.56
CHEMBL1289926,0.56
CHEMBL1200778,0.56
CHEMBL2303617,0.56
CHEMBL3127326,0.56
CHEMBL1095283,0.56
CHEMBL444186,0.56
CHEMBL1201775,0.56
CHEMBL3301605,0.56
CHEMBL1607273,0.56
CHEMBL412873,0.56
CHEMBL1201146,0.56
CHEMBL1237099,0.56
CHEMBL175247,0.56
CHEMBL2105611,0.56
CHEMBL1738,0.56
CHEMBL1201774,0.56
CHEMBL256087,0.56
CHEMBL1274,0.56
CHEMBL1316,0.5577777777777778
CHEMBL1189679,0.5570588235294118
CHEMBL1720,0.5570588235294118
CHEMBL363392,0.5558139534883721
CHEMBL17879,0.5558139534883721
CHEMBL4297223,0.555
CHEMBL4299940,0.555
CHEMBL231068,0.555
CHEMBL1601669,0.5533333333333333
CHEMBL1200506,0.5533333333333333
CHEMBL393220,0.5533333333333333
CHEMBL1200436,0.5533333333333333
CHEMBL252518,0.5533333333333333
CHEMBL1109,0.5533333333333333
CHEMBL1200510,0.5533333333333333
CHEMBL383675,0.5533333333333333
CHEMBL4297516,0.5533333333333333
CHEMBL1201799,0.5533333333333333
CHEMBL1200515,0.5533333333333333
CHEMBL3545060,0.5533333333333333
CHEMBL1201167,0.5533333333333333
CHEMBL1231723,0.5533333333333333
CHEMBL94454,0.5533333333333333
CHEMBL723,0.5533333333333333
CHEMBL1201798,0.5533333333333333
CHEMBL1741,0.5533333333333333
CHEMBL361497,0.5533333333333333
CHEMBL532,0.5533333333333333
CHEMBL2218896,0.553100233100233
CHEMBL54976,0.5475555555555556
CHEMBL591,0.5466666666666666
CHEMBL128,0.5466666666666666
CHEMBL706,0.5466666666666666
CHEMBL2146161,0.5466666666666666
CHEMBL986,0.5466666666666666
CHEMBL2364632,0.5466666666666666
CHEMBL1200757,0.5466666666666666
CHEMBL1200453,0.5466666666666666
CHEMBL125,0.5466666666666666
CHEMBL4297528,0.5466666666666666
CHEMBL2110725,0.5466666666666666
CHEMBL3989833,0.5466666666666666
CHEMBL567597,0.5466666666666666
CHEMBL1201864,0.5466666666666666
CHEMBL1201,0.5466666666666666
CHEMBL4297412,0.5466666666666666
CHEMBL3989824,0.5466666666666666
CHEMBL1200629,0.5466666666666666
CHEMBL1484251,0.5466666666666666
CHEMBL1201150,0.5466666666666666
CHEMBL1201352,0.5466666666666666
CHEMBL708,0.5466666666666666
CHEMBL1201219,0.5466666666666666
CHEMBL1375743,0.5466666666666666
CHEMBL1200549,0.5466666666666666
CHEMBL185073,0.5466666666666666
CHEMBL790,0.5466666666666666
CHEMBL1201191,0.5466666666666666
CHEMBL1042,0.5466666666666666
CHEMBL1255800,0.5466666666666666
CHEMBL4297088,0.5466666666666666
CHEMBL1000,0.5466666666666666
CHEMBL1706,0.5466666666666666
CHEMBL761,0.5466666666666666
CHEMBL1237123,0.5466666666666666
CHEMBL1266,0.5466666666666666
CHEMBL296419,0.5466666666666666
CHEMBL48449,0.5466666666666666
CHEMBL1200413,0.5466666666666666
CHEMBL976,0.5434782608695652
CHEMBL548,0.5422222222222222
CHEMBL1625,0.5415850815850816
CHEMBL1505,0.54
CHEMBL2146063,0.54
CHEMBL1538,0.54
CHEMBL3989820,0.54
CHEMBL46058,0.54
CHEMBL1200521,0.54
CHEMBL1615374,0.54
CHEMBL3936761,0.54
CHEMBL1257040,0.54
CHEMBL1905872,0.54
CHEMBL501867,0.54
CHEMBL922,0.54
CHEMBL2106556,0.54
CHEMBL439849,0.54
CHEMBL2103739,0.54
CHEMBL3707266,0.54
CHEMBL3544914,0.54
CHEMBL4594383,0.54
CHEMBL1220,0.54
CHEMBL1117,0.54
CHEMBL911,0.54
CHEMBL594,0.54
CHEMBL1200976,0.54
CHEMBL685,0.54
CHEMBL1201187,0.54
CHEMBL2311071,0.54
CHEMBL3545110,0.54
CHEMBL231779,0.54
CHEMBL279816,0.54
CHEMBL655,0.54
CHEMBL1200420,0.54
CHEMBL2106922,0.54
CHEMBL1241951,0.54
CHEMBL1324714,0.5355555555555556
CHEMBL648,0.5355555555555556
CHEMBL1200497,0.5355555555555556
CHEMBL1898387,0.534918414918415
CHEMBL652,0.5347474747474746
CHEMBL1200822,0.5347474747474746
CHEMBL661,0.5333333333333333
CHEMBL529,0.5333333333333333
CHEMBL1161,0.5333333333333333
CHEMBL896,0.5333333333333333
CHEMBL1567,0.5333333333333333
CHEMBL535,0.5333333333333333
CHEMBL1908361,0.5333333333333333
CHEMBL726,0.5333333333333333
CHEMBL614,0.5333333333333333
CHEMBL45816,0.5333333333333333
CHEMBL2068884,0.5333333333333333
CHEMBL3186993,0.5333333333333333
CHEMBL285674,0.5333333333333333
CHEMBL1534525,0.5333333333333333
CHEMBL1200807,0.5333333333333333
CHEMBL3707331,0.5333333333333333
CHEMBL90555,0.5333333333333333
CHEMBL340978,0.5333333333333333
CHEMBL1229,0.5333333333333333
CHEMBL3707330,0.5333333333333333
CHEMBL268164,0.5333333333333333
CHEMBL403664,0.5333333333333333
CHEMBL3707290,0.5333333333333333
CHEMBL460287,0.5333333333333333
CHEMBL1200340,0.5333333333333333
CHEMBL374975,0.5333333333333333
CHEMBL1448187,0.5333333333333333
CHEMBL4297185,0.5333333333333333
CHEMBL1201138,0.5333333333333333
CHEMBL2105759,0.5333333333333333
CHEMBL404520,0.5333333333333333
CHEMBL1256987,0.5333333333333333
CHEMBL1200503,0.5333333333333333
CHEMBL981,0.5312820512820513
CHEMBL1534,0.5288888888888889
CHEMBL2079130,0.5266666666666666
CHEMBL2064032,0.5266666666666666
CHEMBL1200474,0.5266666666666666
CHEMBL134,0.5266666666666666
CHEMBL196,0.5266666666666666
CHEMBL1535,0.5266666666666666
CHEMBL1201784,0.5266666666666666
CHEMBL959,0.5266666666666666
CHEMBL53463,0.5266666666666666
CHEMBL359744,0.5266666666666666
CHEMBL1201785,0.5266666666666666
CHEMBL3989786,0.5266666666666666
CHEMBL1200981,0.5266666666666666
CHEMBL21731,0.5266666666666666
CHEMBL1615369,0.5266666666666666
CHEMBL378544,0.5266666666666666
CHEMBL1095097,0.5266666666666666
CHEMBL417,0.5266666666666666
CHEMBL579205,0.5266666666666666
CHEMBL2104594,0.5266666666666666
CHEMBL3085504,0.5266666666666666
CHEMBL1201734,0.5266666666666666
CHEMBL1699,0.5266666666666666
CHEMBL880,0.5266666666666666
CHEMBL1201746,0.5266666666666666
CHEMBL1200843,0.5266666666666666
CHEMBL1334033,0.5266666666666666
CHEMBL46740,0.5266666666666666
CHEMBL3989543,0.5266666666666666
CHEMBL1200907,0.5266666666666666
CHEMBL4297142,0.5266666666666666
CHEMBL2106615,0.5266666666666666
CHEMBL535396,0.5266666666666666
CHEMBL487253,0.5266666666666666
CHEMBL1563,0.5266666666666666
CHEMBL1477036,0.5266666666666666
CHEMBL1591,0.5266666666666666
CHEMBL2219740,0.5266666666666666
CHEMBL1705,0.5266666666666666
CHEMBL2105842,0.5266666666666666
CHEMBL422,0.5266666666666666
CHEMBL2219414,0.5266666666666666
CHEMBL75880,0.5266666666666666
CHEMBL1690,0.5266666666666666
CHEMBL3989867,0.5266666666666666
CHEMBL1237135,0.5266666666666666
CHEMBL178,0.5266666666666666
CHEMBL2042122,0.5266666666666666
CHEMBL807,0.5266666666666666
CHEMBL38827,0.5224806201550387
CHEMBL1675,0.5222222222222221
CHEMBL1123,0.52
CHEMBL646,0.52
CHEMBL2362016,0.52
CHEMBL1237066,0.52
CHEMBL19215,0.52
CHEMBL1646,0.52
CHEMBL1519,0.52
CHEMBL3989871,0.52
CHEMBL119423,0.52
CHEMBL1380,0.52
CHEMBL1200475,0.52
CHEMBL654,0.52
CHEMBL2338675,0.52
CHEMBL2141296,0.52
CHEMBL144673,0.52
CHEMBL493,0.52
CHEMBL2106643,0.52
CHEMBL4594300,0.52
CHEMBL16080,0.52
CHEMBL1417019,0.52
CHEMBL1257,0.52
CHEMBL46,0.52
CHEMBL3244648,0.52
CHEMBL1200829,0.52
CHEMBL1739,0.52
CHEMBL222863,0.52
CHEMBL866,0.52
CHEMBL2105749,0.52
CHEMBL4303288,0.52
CHEMBL3707372,0.52
CHEMBL1259,0.52
CHEMBL3989844,0.52
CHEMBL1889436,0.52
CHEMBL2355839,0.52
CHEMBL1200479,0.52
CHEMBL426084,0.52
CHEMBL1622,0.52
CHEMBL3833362,0.52
CHEMBL3183409,0.52
CHEMBL3186492,0.52
CHEMBL142703,0.52
CHEMBL710,0.52
CHEMBL1201284,0.5155555555555555
CHEMBL1200776,0.5155555555555555
CHEMBL1358,0.5151515151515152
CHEMBL3989568,0.5133333333333333
CHEMBL4297066,0.5133333333333333
CHEMBL58,0.5133333333333333
CHEMBL1200578,0.5133333333333333
CHEMBL3545363,0.5133333333333333
CHEMBL34259,0.5133333333333333
CHEMBL1256,0.5133333333333333
CHEMBL306823,0.5133333333333333
CHEMBL1757,0.5133333333333333
CHEMBL946,0.5133333333333333
CHEMBL772,0.5133333333333333
CHEMBL2095223,0.5133333333333333
CHEMBL1185,0.5133333333333333
CHEMBL945,0.5133333333333333
CHEMBL1200686,0.5133333333333333
CHEMBL1208646,0.5133333333333333
CHEMBL3137327,0.5133333333333333
CHEMBL272427,0.5133333333333333
CHEMBL4297165,0.5133333333333333
CHEMBL1487,0.5133333333333333
CHEMBL568,0.5133333333333333
CHEMBL237500,0.5133333333333333
CHEMBL908,0.5133333333333333
CHEMBL2106119,0.5133333333333333
CHEMBL1096885,0.5133333333333333
CHEMBL1200331,0.5133333333333333
CHEMBL1370561,0.5133333333333333
CHEMBL2110588,0.5133333333333333
CHEMBL1439973,0.5133333333333333
CHEMBL159,0.5133333333333333
CHEMBL1398126,0.5133333333333333
CHEMBL2106978,0.5133333333333333
CHEMBL3989529,0.5133333333333333
CHEMBL16,0.5133333333333333
CHEMBL58510,0.5133333333333333
CHEMBL1697851,0.5133333333333333
CHEMBL190,0.5133333333333333
CHEMBL76,0.5133333333333333
CHEMBL1951095,0.5133333333333333
CHEMBL3989640,0.5133333333333333
CHEMBL567,0.5133333333333333
CHEMBL2107145,0.5133333333333333
CHEMBL3544908,0.5133333333333333
CHEMBL1095,0.51
CHEMBL719,0.5088888888888888
CHEMBL1201794,0.5088888888888888
CHEMBL3989715,0.5088888888888888
CHEMBL3989697,0.5088888888888888
CHEMBL465,0.5084848484848485
CHEMBL167731,0.5083333333333333
CHEMBL3545309,0.5066666666666667
CHEMBL919,0.5066666666666667
CHEMBL1384,0.5066666666666667
CHEMBL385517,0.5066666666666667
CHEMBL3291398,0.5066666666666667
CHEMBL1200870,0.5066666666666667
CHEMBL1747,0.5066666666666667
CHEMBL1679,0.5066666666666667
CHEMBL1201304,0.5066666666666667
CHEMBL553025,0.5066666666666667
CHEMBL1615371,0.5066666666666667
CHEMBL2146123,0.5066666666666667
CHEMBL1200764,0.5066666666666667
CHEMBL1029,0.5066666666666667
CHEMBL454950,0.5066666666666667
CHEMBL538943,0.5066666666666667
CHEMBL1697733,0.5066666666666667
CHEMBL1201001,0.5066666666666667
CHEMBL1510,0.5066666666666667
CHEMBL1201003,0.5066666666666667
CHEMBL238071,0.5066666666666667
CHEMBL1446,0.5066666666666667
CHEMBL978,0.5066666666666667
CHEMBL1422,0.5066666666666667
CHEMBL1201174,0.5066666666666667
CHEMBL1232801,0.5066666666666667
CHEMBL931,0.5066666666666667
CHEMBL2103870,0.5066666666666667
CHEMBL1201743,0.5066666666666667
CHEMBL3414621,0.5066666666666667
CHEMBL3989564,0.5066666666666667
CHEMBL4594260,0.5066666666666667
CHEMBL1569,0.5066666666666667
